experiment	biological	microbes	genotype	technical	plant_nr	genotype_microbes	genotype_microbes_graph	FW
A4	bio3	BF	lyk5	tech6	4	lyk5_BF_2	elyk5_BF	
A4	bio3	BF	cyp79	tech1	1	cyp79_BF_2	fcyp79b2b3_BF	0.0158
A4	bio3	BF	cyp79	tech1	2	cyp79_BF_2	fcyp79b2b3_BF	0.0562
A4	bio3	BF	cyp79	tech1	3	cyp79_BF_2	fcyp79b2b3_BF	0.006
A4	bio3	BF	cyp79	tech1	4	cyp79_BF_2	fcyp79b2b3_BF	0.0042
A4	bio3	BF	cyp79	tech2	1	cyp79_BF_2	fcyp79b2b3_BF	0.0146
A4	bio3	BF	cyp79	tech2	2	cyp79_BF_2	fcyp79b2b3_BF	0.0095
A4	bio3	BF	cyp79	tech2	3	cyp79_BF_2	fcyp79b2b3_BF	0.0231
A4	bio3	BF	cyp79	tech2	4	cyp79_BF_2	fcyp79b2b3_BF	0.0104
A4	bio3	BF	cyp79	tech3	1	cyp79_BF_2	fcyp79b2b3_BF	0.0269
A4	bio3	BF	cyp79	tech3	2	cyp79_BF_2	fcyp79b2b3_BF	0.0254
A4	bio3	BF	cyp79	tech3	3	cyp79_BF_2	fcyp79b2b3_BF	0.0218
A4	bio3	BF	cyp79	tech3	4	cyp79_BF_2	fcyp79b2b3_BF	0.0534
A4	bio3	BF	cyp79	tech4	1	cyp79_BF_2	fcyp79b2b3_BF	0.0181
A4	bio3	BF	cyp79	tech4	2	cyp79_BF_2	fcyp79b2b3_BF	0.0091
A4	bio3	BF	cyp79	tech4	3	cyp79_BF_2	fcyp79b2b3_BF	0.0038
A4	bio3	BF	cyp79	tech4	4	cyp79_BF_2	fcyp79b2b3_BF	
A4	bio3	BF	cyp79	tech5	1	cyp79_BF_2	fcyp79b2b3_BF	0.0104
A4	bio3	BF	cyp79	tech5	2	cyp79_BF_2	fcyp79b2b3_BF	0.0044
A4	bio3	BF	cyp79	tech5	3	cyp79_BF_2	fcyp79b2b3_BF	
A4	bio3	BF	cyp79	tech5	4	cyp79_BF_2	fcyp79b2b3_BF	
A4	bio3	BF	cyp79	tech6	1	cyp79_BF_2	fcyp79b2b3_BF	0.0146
A4	bio3	BF	cyp79	tech6	2	cyp79_BF_2	fcyp79b2b3_BF	0.0103
A4	bio3	BF	cyp79	tech6	3	cyp79_BF_2	fcyp79b2b3_BF	0.009
A4	bio3	BF	cyp79	tech6	4	cyp79_BF_2	fcyp79b2b3_BF	
A4	bio3	BF	wrky33	tech1	1	wrky33_BF_2	iwrky33_BF	0.0401
A4	bio3	BF	wrky33	tech1	2	wrky33_BF_2	iwrky33_BF	0.052
A4	bio3	BF	wrky33	tech1	3	wrky33_BF_2	iwrky33_BF	0.0108
A4	bio3	BF	wrky33	tech1	4	wrky33_BF_2	iwrky33_BF	
A4	bio3	BF	wrky33	tech2	1	wrky33_BF_2	iwrky33_BF	0.0201
A4	bio3	BF	wrky33	tech2	2	wrky33_BF_2	iwrky33_BF	0.0778
A4	bio3	BF	wrky33	tech2	3	wrky33_BF_2	iwrky33_BF	0.03
A4	bio3	BF	wrky33	tech2	4	wrky33_BF_2	iwrky33_BF	0.015
A4	bio3	BF	wrky33	tech3	1	wrky33_BF_2	iwrky33_BF	0.0245
A4	bio3	BF	wrky33	tech3	2	wrky33_BF_2	iwrky33_BF	0.0124
A4	bio3	BF	wrky33	tech3	3	wrky33_BF_2	iwrky33_BF	
A4	bio3	BF	wrky33	tech3	4	wrky33_BF_2	iwrky33_BF	
A4	bio3	BF	wrky33	tech4	1	wrky33_BF_2	iwrky33_BF	0.05
A4	bio3	BF	wrky33	tech4	2	wrky33_BF_2	iwrky33_BF	0.0203
A4	bio3	BF	wrky33	tech4	3	wrky33_BF_2	iwrky33_BF	0.0209
A4	bio3	BF	wrky33	tech4	4	wrky33_BF_2	iwrky33_BF	
A4	bio3	BF	wrky33	tech5	1	wrky33_BF_2	iwrky33_BF	0.0205
A4	bio3	BF	wrky33	tech5	2	wrky33_BF_2	iwrky33_BF	0.0221
A4	bio3	BF	wrky33	tech5	3	wrky33_BF_2	iwrky33_BF	0.0191
A4	bio3	BF	wrky33	tech5	4	wrky33_BF_2	iwrky33_BF	0.0198
A4	bio3	BF	wrky33	tech6	1	wrky33_BF_2	iwrky33_BF	0.0273
A4	bio3	BF	wrky33	tech6	2	wrky33_BF_2	iwrky33_BF	0.0215
A4	bio3	BF	wrky33	tech6	3	wrky33_BF_2	iwrky33_BF	0.0214
A4	bio3	BF	wrky33	tech6	4	wrky33_BF_2	iwrky33_BF	
A4	bio3	BF	apex1	tech1	1	apex1_BF_2	mapex1_BF	0.0438
A4	bio3	BF	apex1	tech1	2	apex1_BF_2	mapex1_BF	0.0296
A4	bio3	BF	apex1	tech1	3	apex1_BF_2	mapex1_BF	0.0364
A4	bio3	BF	apex1	tech1	4	apex1_BF_2	mapex1_BF	0.0392
A4	bio3	BF	apex1	tech2	1	apex1_BF_2	mapex1_BF	0.0349
A4	bio3	BF	apex1	tech2	2	apex1_BF_2	mapex1_BF	
A4	bio3	BF	apex1	tech2	3	apex1_BF_2	mapex1_BF	
A4	bio3	BF	apex1	tech2	4	apex1_BF_2	mapex1_BF	
A4	bio3	BF	apex1	tech3	1	apex1_BF_2	mapex1_BF	0.0409
A4	bio3	BF	apex1	tech3	2	apex1_BF_2	mapex1_BF	0.0354
A4	bio3	BF	apex1	tech3	3	apex1_BF_2	mapex1_BF	0.0302
A4	bio3	BF	apex1	tech3	4	apex1_BF_2	mapex1_BF	0.0208
A4	bio3	BF	apex1	tech4	1	apex1_BF_2	mapex1_BF	0.042
A4	bio3	BF	apex1	tech4	2	apex1_BF_2	mapex1_BF	0.0247
A4	bio3	BF	apex1	tech4	3	apex1_BF_2	mapex1_BF	0.0311
A4	bio3	BF	apex1	tech4	4	apex1_BF_2	mapex1_BF	0.0402
A4	bio3	BF	apex1	tech5	1	apex1_BF_2	mapex1_BF	0.0368
A4	bio3	BF	apex1	tech5	2	apex1_BF_2	mapex1_BF	0.0218
A4	bio3	BF	apex1	tech5	3	apex1_BF_2	mapex1_BF	0.0234
A4	bio3	BF	apex1	tech5	4	apex1_BF_2	mapex1_BF	
A4	bio3	BF	apex1	tech6	1	apex1_BF_2	mapex1_BF	0.0291
A4	bio3	BF	apex1	tech6	2	apex1_BF_2	mapex1_BF	0.0379
A4	bio3	BF	apex1	tech6	3	apex1_BF_2	mapex1_BF	0.0429
A4	bio3	BF	apex1	tech6	4	apex1_BF_2	mapex1_BF	
A4	bio3	BF	apex2	tech1	1	apex2_BF_2	napex2_BF	0.039
A4	bio3	BF	apex2	tech1	2	apex2_BF_2	napex2_BF	0.0449
A4	bio3	BF	apex2	tech1	3	apex2_BF_2	napex2_BF	0.0195
A4	bio3	BF	apex2	tech1	4	apex2_BF_2	napex2_BF	0.0101
A4	bio3	BF	apex2	tech2	1	apex2_BF_2	napex2_BF	0.0854
A4	bio3	BF	apex2	tech2	2	apex2_BF_2	napex2_BF	0.017
A4	bio3	BF	apex2	tech2	3	apex2_BF_2	napex2_BF	0.0322
A4	bio3	BF	apex2	tech2	4	apex2_BF_2	napex2_BF	0.0115
A4	bio3	BF	apex2	tech3	1	apex2_BF_2	napex2_BF	0.026
A4	bio3	BF	apex2	tech3	2	apex2_BF_2	napex2_BF	0.07
A4	bio3	BF	apex2	tech3	3	apex2_BF_2	napex2_BF	0.0233
A4	bio3	BF	apex2	tech3	4	apex2_BF_2	napex2_BF	
A4	bio3	BF	apex2	tech4	1	apex2_BF_2	napex2_BF	0.0867
A4	bio3	BF	apex2	tech4	2	apex2_BF_2	napex2_BF	0.0373
A4	bio3	BF	apex2	tech4	3	apex2_BF_2	napex2_BF	0.0388
A4	bio3	BF	apex2	tech4	4	apex2_BF_2	napex2_BF	0.0423
A4	bio3	BF	apex2	tech5	1	apex2_BF_2	napex2_BF	0.017
A4	bio3	BF	apex2	tech5	2	apex2_BF_2	napex2_BF	0.0082
A4	bio3	BF	apex2	tech5	3	apex2_BF_2	napex2_BF	0.018
A4	bio3	BF	apex2	tech5	4	apex2_BF_2	napex2_BF	0.0064
A4	bio3	BF	apex2	tech6	1	apex2_BF_2	napex2_BF	0.0207
A4	bio3	BF	apex2	tech6	2	apex2_BF_2	napex2_BF	0.0152
A4	bio3	BF	apex2	tech6	3	apex2_BF_2	napex2_BF	0.0198
A4	bio3	BF	apex2	tech6	4	apex2_BF_2	napex2_BF	0.0417
A4	bio3	BF	apex3	tech1	1	apex3_BF_2	oapex3_BF	0.0721
A4	bio3	BF	apex3	tech1	2	apex3_BF_2	oapex3_BF	0.041
A4	bio3	BF	apex3	tech1	3	apex3_BF_2	oapex3_BF	0.0624
A4	bio3	BF	apex3	tech1	4	apex3_BF_2	oapex3_BF	0.0297
A4	bio3	BF	apex3	tech2	1	apex3_BF_2	oapex3_BF	0.0152
A4	bio3	BF	apex3	tech2	2	apex3_BF_2	oapex3_BF	0.0217
A4	bio3	BF	apex3	tech2	3	apex3_BF_2	oapex3_BF	0.0077
A4	bio3	BF	apex3	tech2	4	apex3_BF_2	oapex3_BF	0.0103
A4	bio3	BF	apex3	tech3	1	apex3_BF_2	oapex3_BF	0.0168
A4	bio3	BF	apex3	tech3	2	apex3_BF_2	oapex3_BF	0.0439
A4	bio3	BF	apex3	tech3	3	apex3_BF_2	oapex3_BF	0.0242
A4	bio3	BF	apex3	tech3	4	apex3_BF_2	oapex3_BF	0.0227
A4	bio3	BF	apex3	tech4	1	apex3_BF_2	oapex3_BF	0.0302
A4	bio3	BF	apex3	tech4	2	apex3_BF_2	oapex3_BF	0.0151
A4	bio3	BF	apex3	tech4	3	apex3_BF_2	oapex3_BF	0.0046
A4	bio3	BF	apex3	tech4	4	apex3_BF_2	oapex3_BF	0.008
A4	bio3	BF	apex3	tech5	1	apex3_BF_2	oapex3_BF	0.0488
A4	bio3	BF	apex3	tech5	2	apex3_BF_2	oapex3_BF	0.0317
A4	bio3	BF	apex3	tech5	3	apex3_BF_2	oapex3_BF	0.0216
A4	bio3	BF	apex3	tech5	4	apex3_BF_2	oapex3_BF	0.0116
A4	bio3	BF	apex3	tech6	1	apex3_BF_2	oapex3_BF	0.0288
A4	bio3	BF	apex3	tech6	2	apex3_BF_2	oapex3_BF	0.0396
A4	bio3	BF	apex3	tech6	3	apex3_BF_2	oapex3_BF	0.0251
A4	bio3	BF	apex3	tech6	4	apex3_BF_2	oapex3_BF	0.0129
A4	bio3	BF	bbc	tech1	1	bbc_BF_2	cbbc_BF	0.0187
A4	bio3	BF	bbc	tech1	2	bbc_BF_2	cbbc_BF	0.0171
A4	bio3	BF	bbc	tech1	3	bbc_BF_2	cbbc_BF	0.0136
A4	bio3	BF	bbc	tech1	4	bbc_BF_2	cbbc_BF	0.0211
A4	bio3	BF	bbc	tech2	1	bbc_BF_2	cbbc_BF	0.0234
A4	bio3	BF	bbc	tech2	2	bbc_BF_2	cbbc_BF	0.0121
A4	bio3	BF	bbc	tech2	3	bbc_BF_2	cbbc_BF	0.0186
A4	bio3	BF	bbc	tech2	4	bbc_BF_2	cbbc_BF	0.0118
A4	bio3	BF	bbc	tech3	1	bbc_BF_2	cbbc_BF	0.0104
A4	bio3	BF	bbc	tech3	2	bbc_BF_2	cbbc_BF	0.0115
A4	bio3	BF	bbc	tech3	3	bbc_BF_2	cbbc_BF	0.0161
A4	bio3	BF	bbc	tech3	4	bbc_BF_2	cbbc_BF	0.0116
A4	bio3	BF	bbc	tech4	1	bbc_BF_2	cbbc_BF	0.0195
A4	bio3	BF	bbc	tech4	2	bbc_BF_2	cbbc_BF	0.0152
A4	bio3	BF	bbc	tech4	3	bbc_BF_2	cbbc_BF	0.0122
A4	bio3	BF	bbc	tech4	4	bbc_BF_2	cbbc_BF	0.0088
A4	bio3	BF	bbc	tech5	1	bbc_BF_2	cbbc_BF	0.0169
A4	bio3	BF	bbc	tech5	2	bbc_BF_2	cbbc_BF	0.0232
A4	bio3	BF	bbc	tech5	3	bbc_BF_2	cbbc_BF	0.0173
A4	bio3	BF	bbc	tech5	4	bbc_BF_2	cbbc_BF	0.0151
A4	bio3	BF	bbc	tech6	1	bbc_BF_2	cbbc_BF	0.0164
A4	bio3	BF	bbc	tech6	2	bbc_BF_2	cbbc_BF	0.0158
A4	bio3	BF	bbc	tech6	3	bbc_BF_2	cbbc_BF	0.0353
A4	bio3	BF	bbc	tech6	4	bbc_BF_2	cbbc_BF	
A4	bio3	BF	35SBRI	tech1	1	35SBRI_BF_2	l35SBRI_BF	0.1187
A4	bio3	BF	35SBRI	tech1	2	35SBRI_BF_2	l35SBRI_BF	0.024
A4	bio3	BF	35SBRI	tech1	3	35SBRI_BF_2	l35SBRI_BF	0.0485
A4	bio3	BF	35SBRI	tech1	4	35SBRI_BF_2	l35SBRI_BF	
A4	bio3	BF	35SBRI	tech2	1	35SBRI_BF_2	l35SBRI_BF	0.0182
A4	bio3	BF	35SBRI	tech2	2	35SBRI_BF_2	l35SBRI_BF	0.0083
A4	bio3	BF	35SBRI	tech2	3	35SBRI_BF_2	l35SBRI_BF	0.0152
A4	bio3	BF	35SBRI	tech2	4	35SBRI_BF_2	l35SBRI_BF	
A4	bio3	BF	35SBRI	tech3	1	35SBRI_BF_2	l35SBRI_BF	0.077
A4	bio3	BF	35SBRI	tech3	2	35SBRI_BF_2	l35SBRI_BF	0.039
A4	bio3	BF	35SBRI	tech3	3	35SBRI_BF_2	l35SBRI_BF	0.0734
A4	bio3	BF	35SBRI	tech3	4	35SBRI_BF_2	l35SBRI_BF	0.033
A4	bio3	BF	35SBRI	tech4	1	35SBRI_BF_2	l35SBRI_BF	0.1174
A4	bio3	BF	35SBRI	tech4	2	35SBRI_BF_2	l35SBRI_BF	0.0241
A4	bio3	BF	35SBRI	tech4	3	35SBRI_BF_2	l35SBRI_BF	0.0285
A4	bio3	BF	35SBRI	tech4	4	35SBRI_BF_2	l35SBRI_BF	0.0134
A4	bio3	BF	35SBRI	tech5	1	35SBRI_BF_2	l35SBRI_BF	0.0171
A4	bio3	BF	35SBRI	tech5	2	35SBRI_BF_2	l35SBRI_BF	0.0223
A4	bio3	BF	35SBRI	tech5	3	35SBRI_BF_2	l35SBRI_BF	0.0226
A4	bio3	BF	35SBRI	tech5	4	35SBRI_BF_2	l35SBRI_BF	
A4	bio3	BF	35SBRI	tech6	1	35SBRI_BF_2	l35SBRI_BF	0.0405
A4	bio3	BF	35SBRI	tech6	2	35SBRI_BF_2	l35SBRI_BF	0.0114
A4	bio3	BF	35SBRI	tech6	3	35SBRI_BF_2	l35SBRI_BF	0.0116
A4	bio3	BF	35SBRI	tech6	4	35SBRI_BF_2	l35SBRI_BF	0.023
A4	bio3	no	1aWT	tech1	1	1aWT_no_2	a1aWT_no	0.041
A4	bio3	no	1aWT	tech1	2	1aWT_no_2	a1aWT_no	0.0315
A4	bio3	no	1aWT	tech1	3	1aWT_no_2	a1aWT_no	0.0216
A4	bio3	no	1aWT	tech1	4	1aWT_no_2	a1aWT_no	0.0108
A4	bio3	no	1aWT	tech2	1	1aWT_no_2	a1aWT_no	0.0227
A4	bio3	no	1aWT	tech2	2	1aWT_no_2	a1aWT_no	0.0313
A4	bio3	no	1aWT	tech2	3	1aWT_no_2	a1aWT_no	0.0178
A4	bio3	no	1aWT	tech2	4	1aWT_no_2	a1aWT_no	0.0246
A4	bio3	no	1aWT	tech3	1	1aWT_no_2	a1aWT_no	0.0122
A4	bio3	no	1aWT	tech3	2	1aWT_no_2	a1aWT_no	0.0117
A4	bio3	no	1aWT	tech3	3	1aWT_no_2	a1aWT_no	0.018
A4	bio3	no	1aWT	tech3	4	1aWT_no_2	a1aWT_no	0.0299
A4	bio3	no	1aWT	tech4	1	1aWT_no_2	a1aWT_no	0.0114
A4	bio3	no	1aWT	tech4	2	1aWT_no_2	a1aWT_no	0.0099
A4	bio3	no	1aWT	tech4	3	1aWT_no_2	a1aWT_no	0.0063
A4	bio3	no	1aWT	tech4	4	1aWT_no_2	a1aWT_no	
A4	bio3	no	1aWT	tech5	1	1aWT_no_2	a1aWT_no	0.0219
A4	bio3	no	1aWT	tech5	2	1aWT_no_2	a1aWT_no	0.0293
A4	bio3	no	1aWT	tech5	3	1aWT_no_2	a1aWT_no	0.0084
A4	bio3	no	1aWT	tech5	4	1aWT_no_2	a1aWT_no	
A4	bio3	no	1aWT	tech6	1	1aWT_no_2	a1aWT_no	0.0097
A4	bio3	no	1aWT	tech6	2	1aWT_no_2	a1aWT_no	0.0084
A4	bio3	no	1aWT	tech6	3	1aWT_no_2	a1aWT_no	0.0173
A4	bio3	no	1aWT	tech6	4	1aWT_no_2	a1aWT_no	
A4	bio3	no	bri301	tech1	1	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech1	2	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech1	3	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech1	4	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech2	1	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech2	2	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech2	3	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech2	4	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech3	1	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech3	2	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech3	3	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech3	4	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech4	1	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech4	2	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech4	3	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech4	4	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech5	1	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech5	2	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech5	3	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech5	4	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech6	1	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech6	2	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech6	3	bri301_no_2	bri301_no	
A4	bio3	no	bri301	tech6	4	bri301_no_2	bri301_no	
A4	bio3	no	lyk5	tech1	1	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech1	2	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech1	3	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech1	4	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech2	1	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech2	2	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech2	3	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech2	4	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech3	1	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech3	2	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech3	3	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech3	4	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech4	1	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech4	2	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech4	3	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech4	4	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech5	1	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech5	2	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech5	3	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech5	4	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech6	1	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech6	2	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech6	3	lyk5_no_2	lyk5_no	
A4	bio3	no	lyk5	tech6	4	lyk5_no_2	lyk5_no	
A4	bio3	no	cyp79	tech1	1	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech1	2	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech1	3	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech1	4	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech2	1	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech2	2	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech2	3	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech2	4	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech3	1	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech3	2	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech3	3	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech3	4	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech4	1	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech4	2	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech4	3	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech4	4	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech5	1	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech5	2	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech5	3	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech5	4	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech6	1	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech6	2	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech6	3	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	cyp79	tech6	4	cyp79_no_2	fcyp79b2b3_no	
A4	bio3	no	wrky33	tech1	1	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech1	2	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech1	3	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech1	4	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech2	1	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech2	2	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech2	3	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech2	4	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech3	1	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech3	2	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech3	3	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech3	4	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech4	1	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech4	2	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech4	3	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech4	4	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech5	1	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech5	2	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech5	3	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech5	4	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech6	1	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech6	2	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech6	3	wrky33_no_2	wrky33_no	
A4	bio3	no	wrky33	tech6	4	wrky33_no_2	wrky33_no	
A4	bio3	no	apex1	tech1	1	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech1	2	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech1	3	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech1	4	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech2	1	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech2	2	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech2	3	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech2	4	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech3	1	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech3	2	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech3	3	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech3	4	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech4	1	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech4	2	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech4	3	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech4	4	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech5	1	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech5	2	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech5	3	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech5	4	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech6	1	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech6	2	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech6	3	apex1_no_2	mapex1_no	
A4	bio3	no	apex1	tech6	4	apex1_no_2	mapex1_no	
A4	bio3	no	apex2	tech1	1	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech1	2	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech1	3	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech1	4	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech2	1	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech2	2	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech2	3	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech2	4	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech3	1	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech3	2	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech3	3	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech3	4	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech4	1	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech4	2	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech4	3	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech4	4	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech5	1	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech5	2	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech5	3	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech5	4	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech6	1	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech6	2	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech6	3	apex2_no_2	napex2_no	
A4	bio3	no	apex2	tech6	4	apex2_no_2	napex2_no	
A4	bio3	no	apex3	tech1	1	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech1	2	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech1	3	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech1	4	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech2	1	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech2	2	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech2	3	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech2	4	apex3_no_2	oapex3_no	
A4	bio3	no	apex3	tech3	1	apex3_no_2	oapex3_no	
